"TOA5","Shawn","CR800","35658","CR800.Std.28","CPU:Shawn.CR8","8810","run2"
"TIMESTAMP","RECORD","BattV_Min","BattV","AirTC_2","RH_2","Latitude_A","Latitude_B","Longitude_A","Longitude_B","Speed","MagVar","Altitude","Course","FixQual","NumSats","PPS","SecSinceGPRMC","GPSReady","MaxClockChange","NumClockChange","SlrkW","SlrMJ_Tot","PTemp_C","NMEASent(1)","NMEASent(2)"
"TS","RN","Volts","Volts","Deg C","%","degrees","minutes","degrees","minutes","knots","degrees","meters","degrees","code","count","microseconds","seconds","count","milliseconds","count","kW/m^2","MJ/m^2","Deg C","",""
"","","Min","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Tot","Smp","Smp","Smp"
"2015-07-24 13:41:55",4017,12.86,12.86,20.68415,17.50309,19,49.0923,-155,-28.4071,23.3,9.6,4057.7,325.6,2,9,"NAN",0.53,0,0,0,1.079748,0.005398742,25.52,"$GPRMC,234121,A,1949.0923,N,15528.4071,W,023.3,325.6,240715,009.6,E","$GPGGA,234121,1949.0923,N,15528.4071,W,2,09,1.1,4057.7,M,2.8,M,,"
"2015-07-24 13:42:00",4018,12.86,12.86,20.65023,17.43524,19,49.1161,-155,-28.4208,16,9.6,4061.3,334.7,2,9,"NAN",0.51,0,0,0,1.071313,0.005356564,25.49,"$GPRMC,234126,A,1949.1161,N,15528.4208,W,016.0,334.7,240715,009.6,E","$GPGGA,234126,1949.1161,N,15528.4208,W,2,09,1.1,4061.3,M,2.8,M,,"
"2015-07-24 13:42:05",4019,12.86,12.86,20.58239,17.40132,19,49.1327,-155,-28.4315,13.3,9.6,4062.8,314,2,9,"NAN",0.49,0,0,0,1.080086,0.005400429,25.52,"$GPRMC,234131,A,1949.1327,N,15528.4315,W,013.3,314.0,240715,009.6,E","$GPGGA,234131,1949.1327,N,15528.4315,W,2,09,1.1,4062.8,M,2.8,M,,"
"2015-07-24 13:42:10",4020,12.87,12.87,20.51476,17.2657,19,49.1416,-155,-28.4461,10.8,9.6,4063.2,297.6,2,9,"NAN",0.51,0,0,0,1.084783,0.005423913,25.52,"$GPRMC,234136,A,1949.1416,N,15528.4461,W,010.8,297.6,240715,009.6,E","$GPGGA,234136,1949.1416,N,15528.4461,W,2,09,1.1,4063.2,M,2.8,M,,"
"2015-07-24 13:42:15",4021,12.86,12.86,20.44691,17.06218,19,49.1507,-155,-28.4537,7.3,9.6,4064.2,357.1,2,9,"NAN",0.47,0,0,0,1.082758,0.005413791,25.49,"$GPRMC,234141,A,1949.1507,N,15528.4537,W,007.3,357.1,240715,009.6,E","$GPGGA,234141,1949.1507,N,15528.4537,W,2,09,1.1,4064.2,M,2.8,M,,"
"2015-07-24 13:42:20",4022,12.86,12.86,20.44691,16.96041,19,49.1582,-155,-28.4486,6.1,9.6,4065.6,65.9,2,9,"NAN",0.51,0,0,0,1.067575,0.005337873,25.52,"$GPRMC,234146,A,1949.1582,N,15528.4486,W,006.1,065.9,240715,009.6,E","$GPGGA,234146,1949.1582,N,15528.4486,W,2,09,1.1,4065.6,M,2.8,M,,"
"2015-07-24 13:42:25",4023,12.86,12.86,20.37907,16.75689,19,49.1586,-155,-28.4401,5.1,9.6,4067.4,102.9,2,9,"NAN",0.51,0,0,0,1.051379,0.005256894,25.49,"$GPRMC,234151,A,1949.1586,N,15528.4401,W,005.1,102.9,240715,009.6,E","$GPGGA,234151,1949.1586,N,15528.4401,W,2,09,1.1,4067.4,M,2.8,M,,"
"2015-07-24 13:42:30",4024,12.86,12.86,20.41299,16.65513,19,49.1566,-155,-28.434,4.1,9.6,4068.2,116.9,2,9,"NAN",0.48,0,0,0,1.03822,0.005191098,25.49,"$GPRMC,234156,A,1949.1566,N,15528.4340,W,004.1,116.9,240715,009.6,E","$GPGGA,234156,1949.1566,N,15528.4340,W,2,09,0.9,4068.2,M,2.8,M,,"
"2015-07-24 13:42:35",4025,12.86,12.86,20.31123,16.62121,19,49.1511,-155,-28.4247,9.4,9.6,4069.7,121.8,2,9,"NAN",0.5,0,0,0,1.038557,0.005192785,25.49,"$GPRMC,234201,A,1949.1511,N,15528.4247,W,009.4,121.8,240715,009.6,E","$GPGGA,234201,1949.1511,N,15528.4247,W,2,09,1.1,4069.7,M,2.8,M,,"
"2015-07-24 13:42:40",4026,12.86,12.86,20.31123,16.72297,19,49.14,-155,-28.4118,14.2,9.6,4071.3,139.4,2,9,"NAN",0.5,0,0,0,1.029447,0.005147235,25.49,"$GPRMC,234206,A,1949.1400,N,15528.4118,W,014.2,139.4,240715,009.6,E","$GPGGA,234206,1949.1400,N,15528.4118,W,2,09,1.1,4071.3,M,2.8,M,,"
"2015-07-24 13:42:45",4027,12.86,12.86,20.27731,16.85865,19,49.123,-155,-28.3961,17.4,9.6,4073.3,137.4,2,9,"NAN",0.51,0,0,0,1.030797,0.005153983,25.49,"$GPRMC,234211,A,1949.1230,N,15528.3961,W,017.4,137.4,240715,009.6,E","$GPGGA,234211,1949.1230,N,15528.3961,W,2,09,1.1,4073.3,M,2.8,M,,"
"2015-07-24 13:42:50",4028,12.86,12.86,20.24339,16.96041,19,49.1049,-155,-28.3755,19.9,9.6,4077,130.1,2,9,"NAN",0.5,0,0,0,1.036533,0.005182663,25.49,"$GPRMC,234216,A,1949.1049,N,15528.3755,W,019.9,130.1,240715,009.6,E","$GPGGA,234216,1949.1049,N,15528.3755,W,2,09,1.1,4077.0,M,2.8,M,,"
"2015-07-24 13:42:55",4029,12.86,12.86,20.17555,17.16394,19,49.0876,-155,-28.3524,19.9,9.6,4080.8,126.9,2,9,"NAN",0.51,0,0,0,1.037882,0.005189411,25.49,"$GPRMC,234221,A,1949.0876,N,15528.3524,W,019.9,126.9,240715,009.6,E","$GPGGA,234221,1949.0876,N,15528.3524,W,2,09,1.1,4080.8,M,2.8,M,,"
"2015-07-24 13:43:00",4030,12.86,12.86,20.14163,17.29962,19,49.0721,-155,-28.3277,20.1,9.6,4085,121.7,2,9,"NAN",0.5,0,0,0,1.038557,0.005192785,25.49,"$GPRMC,234226,A,1949.0721,N,15528.3277,W,020.1,121.7,240715,009.6,E","$GPGGA,234226,1949.0721,N,15528.3277,W,2,09,1.1,4085.0,M,2.8,M,,"
"2015-07-24 13:43:05",4031,12.86,12.86,20.03987,17.36746,19,49.0589,-155,-28.3014,20.2,9.6,4088.9,116.1,2,9,"NAN",0.52,0,0,0,1.035858,0.005179289,25.49,"$GPRMC,234231,A,1949.0589,N,15528.3014,W,020.2,116.1,240715,009.6,E","$GPGGA,234231,1949.0589,N,15528.3014,W,2,09,1.1,4088.9,M,2.8,M,,"
"2015-07-24 13:43:10",4032,12.86,12.86,20.04004,17.46928,19,49.0481,-155,-28.2739,20.1,9.6,4093.1,110.6,2,9,"NAN",0.51,0,0,0,1.037896,0.005189482,25.49,"$GPRMC,234236,A,1949.0481,N,15528.2739,W,020.1,110.6,240715,009.6,E","$GPGGA,234236,1949.0481,N,15528.2739,W,2,09,1.1,4093.1,M,2.8,M,,"
"2015-07-24 13:43:15",4033,12.86,12.86,20.00611,17.53712,19,49.0396,-155,-28.2452,20.5,9.6,4096.6,105.4,2,9,"NAN",0.51,0,0,0,1.029461,0.005147305,25.49,"$GPRMC,234241,A,1949.0396,N,15528.2452,W,020.5,105.4,240715,009.6,E","$GPGGA,234241,1949.0396,N,15528.2452,W,2,09,1.1,4096.6,M,2.8,M,,"
"2015-07-24 13:43:20",4034,12.86,12.86,19.90435,17.57104,19,49.0334,-155,-28.2148,21,9.6,4099.8,101.8,2,9,"NAN",0.52,0,0,0,1.034185,0.005170924,25.49,"$GPRMC,234246,A,1949.0334,N,15528.2148,W,021.0,101.8,240715,009.6,E","$GPGGA,234246,1949.0334,N,15528.2148,W,2,09,1.1,4099.8,M,2.8,M,,"
"2015-07-24 13:43:25",4035,12.86,12.86,19.87043,17.57104,19,49.0283,-155,-28.186,18.5,9.6,4105.5,100.2,2,10,"NAN",0.52,0,0,0,1.053755,0.005268775,25.49,"$GPRMC,234251,A,1949.0283,N,15528.1860,W,018.5,100.2,240715,009.6,E","$GPGGA,234251,1949.0283,N,15528.1860,W,2,10,0.9,4105.5,M,2.8,M,,"
"2015-07-24 13:43:30",4036,12.86,12.86,19.87043,17.57104,19,49.0249,-155,-28.1608,16.5,9.6,4110.7,98.6,2,10,"NAN",0.5,0,0,0,1.052068,0.00526034,25.49,"$GPRMC,234256,A,1949.0249,N,15528.1608,W,016.5,098.6,240715,009.6,E","$GPGGA,234256,1949.0249,N,15528.1608,W,2,10,0.9,4110.7,M,2.8,M,,"
"2015-07-24 13:43:35",4037,12.86,12.86,19.80259,17.63888,19,49.0207,-155,-28.1355,18.9,9.6,4115,102.1,2,10,"NAN",0.51,0,0,0,1.038909,0.005194543,25.49,"$GPRMC,234301,A,1949.0207,N,15528.1355,W,018.9,102.1,240715,009.6,E","$GPGGA,234301,1949.0207,N,15528.1355,W,2,10,0.9,4115.0,M,2.8,M,,"
"2015-07-24 13:43:40",4038,12.86,12.86,19.76867,17.70672,19,49.0127,-155,-28.1063,21.9,9.6,4117.8,107.9,2,10,"NAN",0.51,0,0,0,1.024737,0.005123686,25.49,"$GPRMC,234306,A,1949.0127,N,15528.1063,W,021.9,107.9,240715,009.6,E","$GPGGA,234306,1949.0127,N,15528.1063,W,2,10,0.9,4117.8,M,2.8,M,,"
"2015-07-24 13:43:45",4039,12.86,12.86,19.73475,17.77456,19,49.003,-155,-28.0778,18.5,9.6,4119,110.9,2,10,"NAN",0.5,0,0,0,1.013602,0.005068012,25.49,"$GPRMC,234311,A,1949.0030,N,15528.0778,W,018.5,110.9,240715,009.6,E","$GPGGA,234311,1949.0030,N,15528.0778,W,2,10,0.9,4119.0,M,2.8,M,,"
"2015-07-24 13:43:50",4040,12.86,12.86,19.66691,17.70672,19,48.9965,-155,-28.0556,12.4,9.6,4120.1,107.2,2,10,"NAN",0.49,0,0,0,1.01124,0.005056202,25.49,"$GPRMC,234316,A,1948.9965,N,15528.0556,W,012.4,107.2,240715,009.6,E","$GPGGA,234316,1948.9965,N,15528.0556,W,2,10,0.9,4120.1,M,2.8,M,,"
"2015-07-24 13:43:55",4041,12.86,12.86,19.66691,17.63888,19,49.0002,-155,-28.0417,9.9,9.6,4121.1,42.6,2,10,"NAN",0.49,0,0,0,1.034185,0.005170924,25.49,"$GPRMC,234321,A,1949.0002,N,15528.0417,W,009.9,042.6,240715,009.6,E","$GPGGA,234321,1949.0002,N,15528.0417,W,2,10,0.9,4121.1,M,2.8,M,,"
"2015-07-24 13:44:00",4042,12.86,12.86,19.63299,17.60496,19,49.0144,-155,-28.0426,11.1,9.6,4121.9,322.3,2,11,"NAN",0.46,0,0,0,1.070626,0.00535313,25.49,"$GPRMC,234326,A,1949.0144,N,15528.0426,W,011.1,322.3,240715,009.6,E","$GPGGA,234326,1949.0144,N,15528.0426,W,2,11,0.7,4121.9,M,2.8,M,,"
"2015-07-24 13:44:05",4043,12.86,12.86,19.59906,17.5032,19,49.017,-155,-28.0604,14,9.6,4123.4,256.5,2,10,"NAN",0.48,0,0,0,1.063203,0.005316013,25.49,"$GPRMC,234331,A,1949.0170,N,15528.0604,W,014.0,256.5,240715,009.6,E","$GPGGA,234331,1949.0170,N,15528.0604,W,2,10,0.9,4123.4,M,2.8,M,,"
"2015-07-24 13:44:10",4044,12.86,12.86,19.56528,17.43539,19,49.0202,-155,-28.083,16.8,9.6,4126.1,266.3,2,11,"NAN",0.47,0,0,0,1.051742,0.005258711,25.49,"$GPRMC,234336,A,1949.0202,N,15528.0830,W,016.8,266.3,240715,009.6,E","$GPGGA,234336,1949.0202,N,15528.0830,W,2,11,0.7,4126.1,M,2.8,M,,"
"2015-07-24 13:44:15",4045,12.86,12.86,19.49743,17.36755,19,49.0305,-155,-28.1054,16.6,9.6,4130.4,278.8,2,10,"NAN",0.47,0,0,0,1.047693,0.005238465,25.49,"$GPRMC,234341,A,1949.0305,N,15528.1054,W,016.6,278.8,240715,009.6,E","$GPGGA,234341,1949.0305,N,15528.1054,W,2,10,0.9,4130.4,M,2.8,M,,"
"2015-07-24 13:44:20",4046,12.86,12.86,19.42959,17.36755,19,49.0433,-155,-28.125,15.3,9.6,4135.8,290.3,2,10,"NAN",0.51,0,0,0,1.042294,0.005211472,25.49,"$GPRMC,234346,A,1949.0433,N,15528.1250,W,015.3,290.3,240715,009.6,E","$GPGGA,234346,1949.0433,N,15528.1250,W,2,10,0.9,4135.8,M,2.8,M,,"
"2015-07-24 13:44:25",4047,12.86,12.86,19.42959,17.50323,19,49.0558,-155,-28.1428,14.6,9.6,4141.3,298,2,9,"NAN",0.52,0,0,0,1.04162,0.005208098,25.49,"$GPRMC,234351,A,1949.0558,N,15528.1428,W,014.6,298.0,240715,009.6,E","$GPGGA,234351,1949.0558,N,15528.1428,W,2,09,1.1,4141.3,M,2.8,M,,"
"2015-07-24 13:44:30",4048,12.86,12.86,19.36175,17.50323,19,49.0676,-155,-28.1604,14.9,9.6,4146.1,303.6,2,9,"NAN",0.51,0,0,0,1.046343,0.005231717,25.49,"$GPRMC,234356,A,1949.0676,N,15528.1604,W,014.9,303.6,240715,009.6,E","$GPGGA,234356,1949.0676,N,15528.1604,W,2,09,1.1,4146.1,M,2.8,M,,"
"2015-07-24 13:44:35",4049,12.86,12.86,19.36175,17.57108,19,49.0791,-155,-28.1801,16.4,9.6,4150.5,301.1,2,9,"NAN",0.51,0,0,0,1.057141,0.005285705,25.49,"$GPRMC,234401,A,1949.0791,N,15528.1801,W,016.4,301.1,240715,009.6,E","$GPGGA,234401,1949.0791,N,15528.1801,W,2,09,1.1,4150.5,M,2.8,M,,"
"2015-07-24 13:44:40",4050,12.86,12.86,19.29391,17.67284,19,49.0909,-155,-28.2025,18,9.6,4154.9,299.4,2,9,"NAN",0.52,0,0,0,1.052417,0.005262085,25.49,"$GPRMC,234406,A,1949.0909,N,15528.2025,W,018.0,299.4,240715,009.6,E","$GPGGA,234406,1949.0909,N,15528.2025,W,2,09,1.1,4154.9,M,2.8,M,,"
"2015-07-24 13:44:45",4051,12.86,12.86,19.25999,17.67284,19,49.1043,-155,-28.2244,16.9,9.6,4160.7,305,2,9,"NAN",0.52,0,0,0,1.042969,0.005214846,25.49,"$GPRMC,234411,A,1949.1043,N,15528.2244,W,016.9,305.0,240715,009.6,E","$GPGGA,234411,1949.1043,N,15528.2244,W,2,09,1.1,4160.7,M,2.8,M,,"
"2015-07-24 13:44:50",4052,12.86,12.86,19.22607,17.57108,19,49.1187,-155,-28.2421,15.1,9.6,4167.2,314.1,2,10,"NAN",0.51,0,0,0,1.04162,0.005208098,25.49,"$GPRMC,234416,A,1949.1187,N,15528.2421,W,015.1,314.1,240715,009.6,E","$GPGGA,234416,1949.1187,N,15528.2421,W,2,10,0.9,4167.2,M,2.8,M,,"
"2015-07-24 13:44:55",4053,12.86,12.86,19.22607,17.53716,19,49.1344,-155,-28.2562,14.7,9.6,4173.5,323.7,2,10,"NAN",0.52,0,0,0,1.045669,0.005228343,25.49,"$GPRMC,234421,A,1949.1344,N,15528.2562,W,014.7,323.7,240715,009.6,E","$GPGGA,234421,1949.1344,N,15528.2562,W,2,10,0.9,4173.5,M,2.8,M,,"
"2015-07-24 13:45:00",4054,12.86,12.86,19.15822,17.57108,19,49.152,-155,-28.2672,14.7,9.6,4179.3,332.8,2,10,"NAN",0.49,0,0,0,1.047356,0.005236778,25.49,"$GPRMC,234426,A,1949.1520,N,15528.2672,W,014.7,332.8,240715,009.6,E","$GPGGA,234426,1949.1520,N,15528.2672,W,2,10,0.9,4179.3,M,2.8,M,,"
"2015-07-24 13:45:05",4055,12.86,12.86,19.09038,17.63892,19,49.1742,-155,-28.2758,19.1,9.6,4185.5,340.8,2,10,"NAN",0.49,0,0,0,1.055791,0.005278956,25.49,"$GPRMC,234431,A,1949.1742,N,15528.2758,W,019.1,340.8,240715,009.6,E","$GPGGA,234431,1949.1742,N,15528.2758,W,2,10,0.9,4185.5,M,2.8,M,,"
"2015-07-24 13:45:10",4056,12.86,12.86,19.1244,17.70679,19,49.2,-155,-28.2837,18.2,9.6,4192.4,345.8,2,10,"NAN",0.5,0,0,0,1.062513,0.005312565,25.49,"$GPRMC,234436,A,1949.2000,N,15528.2837,W,018.2,345.8,240715,009.6,E","$GPGGA,234436,1949.2000,N,15528.2837,W,2,10,0.9,4192.4,M,2.8,M,,"
"2015-07-24 13:45:15",4057,12.86,12.86,19.02264,17.80856,19,49.2236,-155,-28.2861,16.3,9.6,4199.3,1.5,2,10,"NAN",0.46,0,0,0,1.062513,0.005312565,25.46,"$GPRMC,234441,A,1949.2236,N,15528.2861,W,016.3,001.5,240715,009.6,E","$GPGGA,234441,1949.2236,N,15528.2861,W,2,10,0.9,4199.3,M,2.8,M,,"
"2015-07-24 13:45:20",4058,12.86,12.86,18.98872,17.80856,19,49.2453,-155,-28.2832,15.5,9.6,4205,9.8,2,10,"NAN",0.49,0,0,0,1.069261,0.005346307,25.46,"$GPRMC,234446,A,1949.2453,N,15528.2832,W,015.5,009.8,240715,009.6,E","$GPGGA,234446,1949.2453,N,15528.2832,W,2,10,0.9,4205.0,M,2.8,M,,"
"2015-07-24 13:45:25",4059,12.86,12.86,18.9548,17.43542,19,49.2653,-155,-28.2747,15,9.6,4209.4,15.7,2,10,"NAN",0.49,0,0,0,1.069261,0.005346307,25.46,"$GPRMC,234451,A,1949.2653,N,15528.2747,W,015.0,015.7,240715,009.6,E","$GPGGA,234451,1949.2653,N,15528.2747,W,2,10,0.9,4209.4,M,2.8,M,,"
"2015-07-24 13:45:30",4060,12.86,12.86,18.9548,15.90898,19,49.2827,-155,-28.2633,14.5,9.6,4212.6,22.4,2,10,"NAN",0.5,0,0,0,1.064538,0.005322688,25.46,"$GPRMC,234456,A,1949.2827,N,15528.2633,W,014.5,022.4,240715,009.6,E","$GPGGA,234456,1949.2827,N,15528.2633,W,2,10,0.9,4212.6,M,2.8,M,,"
"2015-07-24 13:45:35",4061,12.86,12.86,18.88696,14.8235,19,49.3019,-155,-28.2512,16.4,9.6,4215.3,28.5,2,10,"NAN",0.5,0,0,0,1.063863,0.005319314,25.46,"$GPRMC,234501,A,1949.3019,N,15528.2512,W,016.4,028.5,240715,009.6,E","$GPGGA,234501,1949.3019,N,15528.2512,W,2,10,0.9,4215.3,M,2.8,M,,"
"2015-07-24 13:45:40",4062,12.86,12.86,18.85304,13.94156,19,49.3208,-155,-28.2406,14.2,9.6,4218.4,29.8,2,10,"NAN",0.49,0,0,0,1.062513,0.005312565,25.46,"$GPRMC,234506,A,1949.3208,N,15528.2406,W,014.2,029.8,240715,009.6,E","$GPGGA,234506,1949.3208,N,15528.2406,W,2,10,0.9,4218.4,M,2.8,M,,"
"2015-07-24 13:45:45",4063,12.86,12.86,18.81912,13.43274,19,49.335,-155,-28.226,14.5,9.6,4221,56.5,2,10,"NAN",0.5,0,0,0,1.0642,0.005321001,25.46,"$GPRMC,234511,A,1949.3350,N,15528.2260,W,014.5,056.5,240715,009.6,E","$GPGGA,234511,1949.3350,N,15528.2260,W,2,10,0.9,4221.0,M,2.8,M,,"
"2015-07-24 13:45:50",4064,12.86,12.86,18.78519,13.09353,19,49.3451,-155,-28.2072,14.9,9.6,4225.4,61.8,2,10,"NAN",0.52,0,0,0,1.063188,0.00531594,25.46,"$GPRMC,234516,A,1949.3451,N,15528.2072,W,014.9,061.8,240715,009.6,E","$GPGGA,234516,1949.3451,N,15528.2072,W,2,10,0.9,4225.4,M,2.8,M,,"
"2015-07-24 13:45:55",4065,12.86,12.86,18.78519,12.82216,19,49.3543,-155,-28.1872,14.3,9.6,4228.2,67,2,10,"NAN",0.48,0,0,0,1.054753,0.005273763,25.46,"$GPRMC,234521,A,1949.3543,N,15528.1872,W,014.3,067.0,240715,009.6,E","$GPGGA,234521,1949.3543,N,15528.1872,W,2,10,0.9,4228.2,M,2.8,M,,"
"2015-07-24 13:46:00",4066,12.86,12.86,18.71735,12.61863,19,49.3596,-155,-28.1686,11.6,9.6,4230.5,75.9,2,11,"NAN",0.49,0,0,0,1.041256,0.005206281,25.46,"$GPRMC,234526,A,1949.3596,N,15528.1686,W,011.6,075.9,240715,009.6,E","$GPGGA,234526,1949.3596,N,15528.1686,W,2,11,0.7,4230.5,M,2.8,M,,"
"2015-07-24 13:46:05",4067,12.86,12.86,18.64951,12.44903,19,49.3654,-155,-28.1565,7.1,9.6,4231.4,45.1,2,11,"NAN",0.48,0,0,0,1.041931,0.005209655,25.46,"$GPRMC,234531,A,1949.3654,N,15528.1565,W,007.1,045.1,240715,009.6,E","$GPGGA,234531,1949.3654,N,15528.1565,W,2,11,0.7,4231.4,M,2.8,M,,"
"2015-07-24 13:46:10",4068,12.86,12.86,18.68352,12.41513,19,49.3729,-155,-28.1523,7.7,9.6,4231.9,21.4,2,11,"NAN",0.51,0,0,0,1.05878,0.005293902,25.46,"$GPRMC,234536,A,1949.3729,N,15528.1523,W,007.7,021.4,240715,009.6,E","$GPGGA,234536,1949.3729,N,15528.1523,W,2,11,0.7,4231.9,M,2.8,M,,"
"2015-07-24 13:46:15",4069,12.86,12.86,18.61567,12.41513,19,49.3827,-155,-28.1496,5.8,9.6,4231.1,355.5,2,11,"NAN",0.48,0,0,0,1.054394,0.005271971,25.46,"$GPRMC,234541,A,1949.3827,N,15528.1496,W,005.8,355.5,240715,009.6,E","$GPGGA,234541,1949.3827,N,15528.1496,W,2,11,0.7,4231.1,M,2.8,M,,"
"2015-07-24 13:46:20",4070,12.86,12.86,18.61567,12.58473,19,49.3865,-155,-28.1516,2.8,9.6,4229.9,341,2,10,"NAN",0.49,0,0,0,1.104668,0.005523338,25.46,"$GPRMC,234546,A,1949.3865,N,15528.1516,W,002.8,341.0,240715,009.6,E","$GPGGA,234546,1949.3865,N,15528.1516,W,2,10,0.8,4229.9,M,2.8,M,,"
"2015-07-24 13:46:25",4071,12.86,12.86,18.61567,12.75434,19,49.3897,-155,-28.156,4.3,9.6,4229.2,330.5,2,11,"NAN",0.5,0,0,0,1.092521,0.005462605,25.46,"$GPRMC,234551,A,1949.3897,N,15528.1560,W,004.3,330.5,240715,009.6,E","$GPGGA,234551,1949.3897,N,15528.1560,W,2,11,0.7,4229.2,M,2.8,M,,"
"2015-07-24 13:46:30",4072,12.86,12.86,18.51391,12.89002,19,49.3938,-155,-28.162,4.7,9.6,4229.6,322.2,2,11,"NAN",0.49,0,0,0,1.09522,0.005476102,25.46,"$GPRMC,234556,A,1949.3938,N,15528.1620,W,004.7,322.2,240715,009.6,E","$GPGGA,234556,1949.3938,N,15528.1620,W,2,11,0.7,4229.6,M,2.8,M,,"
"2015-07-24 13:46:35",4073,12.86,12.86,18.54783,13.12747,19,49.3953,-155,-28.1674,2.2,9.6,4229.8,275.7,2,10,"NAN",0.49,0,0,0,1.099607,0.005498033,25.46,"$GPRMC,234601,A,1949.3953,N,15528.1674,W,002.2,275.7,240715,009.6,E","$GPGGA,234601,1949.3953,N,15528.1674,W,2,10,0.8,4229.8,M,2.8,M,,"
"2015-07-24 13:46:40",4074,12.86,12.86,18.54783,13.19531,19,49.3947,-155,-28.1674,0,9.6,4230.2,275.7,2,10,"NAN",0.49,0,0,0,1.096233,0.005481163,25.46,"$GPRMC,234606,A,1949.3947,N,15528.1674,W,000.0,275.7,240715,009.6,E","$GPGGA,234606,1949.3947,N,15528.1674,W,2,10,0.8,4230.2,M,2.8,M,,"
"2015-07-24 13:46:45",4075,12.86,12.86,18.47999,13.43276,19,49.3947,-155,-28.1675,0,9.6,4230.2,275.7,2,10,"NAN",0.48,0,0,0,1.095895,0.005479475,25.46,"$GPRMC,234611,A,1949.3947,N,15528.1675,W,000.0,275.7,240715,009.6,E","$GPGGA,234611,1949.3947,N,15528.1675,W,2,10,0.8,4230.2,M,2.8,M,,"
"2015-07-24 13:46:50",4076,12.86,12.86,18.51391,13.63628,19,49.3946,-155,-28.1675,0,9.6,4230.3,275.7,2,10,"NAN",0.48,0,0,0,1.096907,0.005484537,25.46,"$GPRMC,234616,A,1949.3946,N,15528.1675,W,000.0,275.7,240715,009.6,E","$GPGGA,234616,1949.3946,N,15528.1675,W,2,10,0.8,4230.3,M,2.8,M,,"
"2015-07-24 13:46:55",4077,12.86,12.86,18.47999,13.90765,19,49.3946,-155,-28.1675,0,9.6,4230.3,275.7,2,10,"NAN",0.48,0,0,0,1.096233,0.005481163,25.46,"$GPRMC,234621,A,1949.3946,N,15528.1675,W,000.0,275.7,240715,009.6,E","$GPGGA,234621,1949.3946,N,15528.1675,W,2,10,0.8,4230.3,M,2.8,M,,"
"2015-07-24 13:47:00",4078,12.86,12.86,18.51391,14.17902,19,49.3946,-155,-28.1675,0,9.6,4230.3,275.7,2,10,"NAN",0.47,0,0,0,1.098257,0.005491285,25.46,"$GPRMC,234626,A,1949.3946,N,15528.1675,W,000.0,275.7,240715,009.6,E","$GPGGA,234626,1949.3946,N,15528.1675,W,2,10,0.8,4230.3,M,2.8,M,,"
"2015-07-24 13:47:05",4079,12.86,12.86,18.47999,14.38255,19,49.3946,-155,-28.1675,0,9.6,4230.3,275.7,2,10,"NAN",0.48,0,0,0,1.09657,0.00548285,25.46,"$GPRMC,234631,A,1949.3946,N,15528.1675,W,000.0,275.7,240715,009.6,E","$GPGGA,234631,1949.3946,N,15528.1675,W,2,10,0.8,4230.3,M,2.8,M,,"
"2015-07-24 13:47:10",4080,12.86,12.86,18.51299,14.61977,19,49.3946,-155,-28.1675,0,9.6,4230.4,275.7,2,10,"NAN",0.48,0,0,0,1.098951,0.005494757,25.46,"$GPRMC,234636,A,1949.3946,N,15528.1675,W,000.0,275.7,240715,009.6,E","$GPGGA,234636,1949.3946,N,15528.1675,W,2,10,0.8,4230.4,M,2.8,M,,"
"2015-07-24 13:47:15",4081,12.86,12.86,18.47906,14.85721,19,49.3946,-155,-28.1675,0,9.6,4230.4,275.7,2,9,"NAN",0.48,0,0,0,1.098276,0.005491382,25.43,"$GPRMC,234641,A,1949.3946,N,15528.1675,W,000.0,275.7,240715,009.6,E","$GPGGA,234641,1949.3946,N,15528.1675,W,2,09,0.9,4230.4,M,2.8,M,,"
"2015-07-24 13:47:20",4082,12.86,12.86,18.47906,15.12857,19,49.3946,-155,-28.1675,0,9.6,4230.4,275.7,2,9,"NAN",0.48,0,0,0,1.094228,0.005471137,25.46,"$GPRMC,234646,A,1949.3946,N,15528.1675,W,000.0,275.7,240715,009.6,E","$GPGGA,234646,1949.3946,N,15528.1675,W,2,09,0.9,4230.4,M,2.8,M,,"
"2015-07-24 13:47:25",4083,12.86,12.86,18.51299,15.26426,19,49.3946,-155,-28.1675,0,9.6,4230.4,275.7,2,9,"NAN",0.49,0,0,0,1.096252,0.00548126,25.43,"$GPRMC,234651,A,1949.3946,N,15528.1675,W,000.0,275.7,240715,009.6,E","$GPGGA,234651,1949.3946,N,15528.1675,W,2,09,0.9,4230.4,M,2.8,M,,"
"2015-07-24 13:47:30",4084,12.86,12.86,18.47906,15.46778,19,49.3947,-155,-28.1675,0,9.6,4230.4,275.7,2,9,"NAN",0.47,0,0,0,1.097264,0.005486321,25.43,"$GPRMC,234656,A,1949.3947,N,15528.1675,W,000.0,275.7,240715,009.6,E","$GPGGA,234656,1949.3947,N,15528.1675,W,2,09,0.9,4230.4,M,2.8,M,,"
