"TOA5","CR800Series","CR800","35658","CR800.Std.28","CPU:Ultralytics1.CR8","18129","Five_Sec"
"TIMESTAMP","RECORD","BattV","PTemp_C","SlrW","AirTC","RH","NMEASent(1)","NMEASent(2)","Latitude_A","Latitude_B","Longitude_A","Longitude_B","Speed","Course","MagVar","FixQual","NumSats","Altitude","PPS","SecSinceGPRMC","GPSReady","MaxClockChange","NumClockChange","BP_kPa","VWC","EC","T","P","PA","VR"
"TS","RN","Volts","Deg C","W/m^2","Deg C","%","","","degrees","minutes","degrees","minutes","knots","degrees","degrees","code","count","meters","microseconds","seconds","count","milliseconds","count","kPa","m^3/m^3","dS/m","Deg C","unitless","nSec","unitless"
"","","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp"
"2015-09-14 14:28:30",47,12.93,14.42,118.5,20.91,39.36,"$GPRMC,192826,A,6448.7553,N,14745.6642,W,000.0,178.2,140915,019.4,E","$GPGGA,192826,6448.7553,N,14745.6642,W,1,09,1.0,120.8,M,8.0,M,,",64,48.76,-147,-45.66,0,178.2,19.4,1,9,120.8,"NAN",0.08,0,0,0,98.1,0,0.001,14.67,1,1.079,1
"2015-09-14 14:28:35",48,12.93,14.42,118.2,20.94,39.36,"$GPRMC,192831,A,6448.7553,N,14745.6642,W,000.0,178.2,140915,019.4,E","$GPGGA,192831,6448.7553,N,14745.6642,W,1,09,1.0,120.9,M,8.0,M,,",64,48.76,-147,-45.66,0,178.2,19.4,1,9,120.9,"NAN",0.07,0,0,0,98.1,0,0,14.72,1.004,1.079,1
"2015-09-14 14:28:40",49,12.93,14.42,118.2,20.98,39.53,"$GPRMC,192836,A,6448.7553,N,14745.6642,W,000.0,178.2,140915,019.4,E","$GPGGA,192836,6448.7553,N,14745.6642,W,1,09,1.0,120.9,M,8.0,M,,",64,48.76,-147,-45.66,0,178.2,19.4,1,9,120.9,"NAN",0.06,0,0,0,98.1,0,0.001,14.71,1.001,1.079,1
"2015-09-14 14:28:45",50,12.93,14.44,117.8,20.98,39.57,"$GPRMC,192841,A,6448.7553,N,14745.6642,W,000.0,178.2,140915,019.4,E","$GPGGA,192841,6448.7553,N,14745.6642,W,1,09,1.0,120.9,M,8.0,M,,",64,48.76,-147,-45.66,0,178.2,19.4,1,9,120.9,"NAN",0.07,0,0,0,98.1,0,0.001,14.72,1.002,1.079,1
"2015-09-14 14:28:50",51,12.93,14.44,117.8,21.08,39.63,"$GPRMC,192846,A,6448.7553,N,14745.6642,W,000.0,178.2,140915,019.4,E","$GPGGA,192846,6448.7553,N,14745.6642,W,1,09,1.0,120.9,M,8.0,M,,",64,48.76,-147,-45.66,0,178.2,19.4,1,9,120.9,"NAN",0.08,0,0,0,98.1,0,0.001,14.76,1.001,1.079,1
"2015-09-14 14:28:55",52,12.93,14.44,117.5,21.11,39.36,"$GPRMC,192851,A,6448.7553,N,14745.6642,W,000.0,178.2,140915,019.4,E","$GPGGA,192851,6448.7553,N,14745.6642,W,1,08,1.2,120.9,M,8.0,M,,",64,48.76,-147,-45.66,0,178.2,19.4,1,8,120.9,"NAN",0.09,0,0,0,98.2,0,0.001,14.75,1.002,1.079,1
"2015-09-14 14:29:00",53,12.93,14.44,117.1,21.18,39.09,"$GPRMC,192856,A,6448.7554,N,14745.6642,W,000.0,178.2,140915,019.4,E","$GPGGA,192856,6448.7554,N,14745.6642,W,1,09,1.0,121.0,M,8.0,M,,",64,48.76,-147,-45.66,0,178.2,19.4,1,9,121,"NAN",0.09,0,0,0,98.1,0,0.001,14.77,1,1.079,1
"2015-09-14 14:29:05",54,12.93,14.44,116.8,21.21,38.92,"$GPRMC,192901,A,6448.7554,N,14745.6642,W,000.0,178.2,140915,019.4,E","$GPGGA,192901,6448.7554,N,14745.6642,W,1,09,1.0,121.0,M,8.0,M,,",64,48.76,-147,-45.66,0,178.2,19.4,1,9,121,"NAN",0.09,0,0,0,98.2,0,0.001,14.77,1,1.079,1
"2015-09-14 14:29:10",55,12.93,14.44,116.5,21.25,38.82,"$GPRMC,192906,A,6448.7554,N,14745.6642,W,000.0,178.2,140915,019.4,E","$GPGGA,192906,6448.7554,N,14745.6642,W,1,09,1.0,121.0,M,8.0,M,,",64,48.76,-147,-45.66,0,178.2,19.4,1,9,121,"NAN",0.08,0,0,0,98.2,0,0.001,14.8,1.001,1.079,1
"2015-09-14 14:29:15",56,12.93,14.44,116.1,21.35,38.72,"$GPRMC,192911,A,6448.7554,N,14745.6642,W,000.0,178.2,140915,019.4,E","$GPGGA,192911,6448.7554,N,14745.6642,W,1,09,1.0,121.0,M,8.0,M,,",64,48.76,-147,-45.66,0,178.2,19.4,1,9,121,"NAN",0.09,0,0,0,98.1,0,0.001,14.82,1.001,1.079,1
